item_id,order_id,product_id,quantity,unit_price,discount_percent
1701,871,371,5,696.35,22.7
1702,871,62,4,3729.15,10.75
1703,871,163,4,1035.81,29.55
1704,872,185,4,1350.89,3.36
1705,872,234,1,135.55,24.1
1706,872,205,1,1837.94,28.37
1707,873,223,3,1223.86,21.04
1708,874,330,4,4392.11,0.48
1709,874,494,3,3675.18,26.92
1710,874,24,2,4252.33,5.32
1711,875,66,5,863.22,20.85
1712,876,32,5,4031.66,25.99
1716,878,16,4,1099.98,12.11
1717,879,466,3,3147.38,0.85
1718,879,14,3,239.63,14.12
1719,880,447,2,4576.53,1.39
1720,880,194,5,3640.36,5.09
1721,880,52,1,1808.47,6.68
1722,881,34,1,4846.78,13.93
1723,881,213,5,2258.04,25.71
1724,882,1,3,2433.59,26.99
1725,882,132,2,1682.09,16.2
1726,882,490,5,3375.32,2.89
1727,883,384,5,1061.81,6.58
1728,883,67,2,1205.2,2.47
1729,884,368,4,1483.27,18.45
1730,885,116,3,1004.67,19.78
1731,886,364,4,3374.95,15.6
1732,886,296,3,3823.48,3.95
1733,887,192,2,2938.91,28.04
1734,887,18,4,3196.21,23.83
1735,888,8,2,3209.69,25.06
1736,889,83,4,1680.41,17.16
1737,890,440,3,1019.97,26.09
1738,890,498,5,2087.72,29.78
1739,891,319,3,2774.81,3.53
1740,891,144,5,4627.04,10.12
1741,892,131,3,4054.24,14.62
1742,893,234,1,3373.26,10.27
1743,893,266,3,409.28,10.96
1744,893,329,1,4827.29,3.79
1745,894,500,4,4167.38,3.61
1746,895,152,2,4379.2,9.21
1747,895,224,5,4923.13,2.49
1748,895,444,5,994.8,24.6
1749,896,100,-2,4216.06,6.66
1750,896,9,2,3693.72,10.62
1751,896,308,2,2858.13,15.92
1752,897,410,5,1877.02,6.91
1753,898,86,3,877.87,20.41
1754,898,326,5,1208.66,27.92
1755,898,367,2,2750.03,28.65
1756,899,440,2,1464.26,28.77
1757,899,486,4,1552.83,27.03
1758,900,458,4,2393.22,4.08
1759,900,481,3,101.73,7.54
1760,901,343,3,1122.9,22.0
1761,901,305,1,390.19,12.31
1762,901,74,4,4129.96,22.94
1763,902,201,2,3265.81,11.73
1764,903,128,3,445.61,28.9
1765,904,72,4,705.01,22.19
1766,904,484,2,1108.57,4.27
1767,905,390,3,152.77,3.52
1768,905,160,5,602.8,18.86
1769,906,119,4,1564.23,3.75
1770,906,381,5,2326.4,2.11
1771,907,175,3,4752.49,1.23
1772,907,430,3,652.9,14.0
1773,907,300,2,4393.59,20.74
1774,908,389,3,1200.7,3.09
1775,908,375,5,4802.7,25.95
1776,909,446,4,4199.87,28.9
1777,910,30,1,4339.32,8.41
1778,910,371,3,4533.18,19.21
1779,911,215,3,4917.12,2.49
1780,911,52,4,1289.45,14.85
1781,912,223,3,609.43,23.43
1782,912,363,4,2847.29,25.12
1783,912,193,5,2642.94,27.76
1784,913,22,5,628.21,25.15
1785,913,330,1,2920.57,3.52
1786,914,185,-5,3395.79,27.11
1787,915,418,4,3619.62,1.2
1788,915,332,4,4275.94,17.2
1792,917,150,4,4029.29,21.87
1795,919,326,3,3866.19,4.82
1796,919,286,5,3276.61,22.22
1797,919,386,3,3926.74,5.16
1798,920,439,1,1735.44,18.49
1799,920,379,2,1651.02,9.18
1800,921,47,4,1633.33,14.92
1801,921,96,4,1090.53,25.68
1802,921,249,3,1751.31,13.13
1805,923,329,5,1551.4,16.8
1806,923,92,4,3130.51,2.28
1807,923,48,1,3587.16,27.44
1808,924,208,3,814.25,10.2
1809,924,182,4,751.86,11.56
1810,924,433,3,3105.76,29.12
1811,925,116,4,4148.06,7.38
1812,925,80,3,229.16,6.73
1813,926,113,2,4388.17,13.21
1814,926,416,2,812.35,8.9
1815,926,494,1,4301.9,14.5
1816,927,213,5,2801.01,17.04
1817,927,212,2,4254.73,17.43
1818,928,295,4,3759.28,21.2
1819,928,187,3,2213.44,10.94
1820,928,474,2,1668.76,10.71
1821,929,69,3,4313.73,29.59
1822,929,127,5,2936.9,2.9
1823,929,470,5,3570.93,16.06
1824,930,414,5,1216.34,10.45
1825,931,331,5,4123.28,6.72
1826,931,138,5,4199.41,13.81
1827,931,225,4,2996.21,1.94
1828,932,12,5,2297.49,19.51
1829,933,245,2,412.51,10.63
1830,933,489,3,2891.79,28.42
1831,934,15,5,2504.97,21.13
1832,934,483,2,4932.41,6.46
1833,934,232,3,2738.14,20.24
1834,935,120,5,4012.24,15.24
1835,935,209,2,3854.87,29.41
1836,936,162,1,4857.35,1.59
1837,936,387,3,2978.49,23.24
1838,936,37,5,411.78,12.41
1839,937,376,2,1319.12,18.05
1840,938,428,2,244.49,27.86
1841,939,62,3,536.62,28.38
1842,939,294,4,4044.08,11.44
1843,939,243,2,4251.6,5.49
1844,940,182,2,3565.59,26.37
1845,940,256,1,1004.38,12.04
1846,941,180,1,1764.63,22.55
1847,942,132,1,4408.58,1.83
1848,942,286,1,3445.28,2.86
1849,942,1,5,161.63,9.81
1850,943,15,5,2860.49,25.78
1851,943,490,2,1023.56,18.63
1852,944,275,-2,4881.29,2.91
1853,945,468,-2,3038.62,17.22
1854,945,457,4,3561.2,26.39
1855,945,91,5,829.36,24.57
1856,946,319,-1,4682.94,26.65
1857,947,414,3,4681.66,3.23
1858,948,93,5,2640.6,27.01
1859,948,255,2,3057.17,29.92
1860,948,472,3,4695.31,27.86
1861,949,426,4,3941.91,28.32
1862,949,343,5,420.77,7.39
1863,949,73,2,4805.9,14.72
1864,950,22,3,387.26,29.47
1865,950,246,5,584.02,15.6
1866,951,336,3,4568.15,16.89
1867,951,360,5,2656.2,22.71
1868,951,330,2,1484.55,4.06
1869,952,150,4,2080.77,11.31
1870,953,13,4,611.16,16.84
1871,953,313,4,1598.9,29.77
1872,954,395,1,2685.0,1.25
1873,954,485,1,1604.89,17.62
1874,955,278,2,3240.57,22.18
1875,955,274,1,331.32,9.09
1876,955,97,-3,4824.52,1.57
1877,956,448,4,3718.85,15.72
1878,956,92,5,1917.04,20.98
1879,956,467,2,583.39,28.5
1880,957,365,3,457.52,6.11
1881,958,293,5,176.4,27.66
1882,959,461,1,4629.13,0.14
1883,960,338,3,4923.57,29.61
1884,961,191,4,319.31,4.25
1886,963,364,3,1103.89,26.36
1887,963,378,3,2105.1,0.31
1888,963,422,4,1947.95,25.28
1889,964,419,4,1341.78,0.31
1890,965,203,1,3510.41,13.47
1891,965,340,2,445.57,3.43
1892,965,82,4,425.85,16.11
1893,966,484,3,4781.05,21.45
1894,967,204,3,2727.67,8.54
1895,967,292,3,631.61,3.58
1896,967,422,2,4756.02,16.64
1897,968,103,2,2639.31,1.07
1898,968,246,-1,645.89,1.14
1899,969,95,1,3836.45,24.19
1900,969,124,4,3115.07,13.14
1901,970,227,5,3868.72,19.89
1902,971,393,2,3865.89,21.75
1903,971,23,5,169.63,4.58
1904,971,441,3,4617.01,10.5
1905,972,462,1,2017.43,4.59
1906,973,259,1,1203.65,18.82
1907,973,172,4,224.02,13.22
1909,975,494,3,377.89,20.54
1910,975,210,5,2717.94,18.56
1911,975,87,3,1914.82,4.3
1912,976,351,2,128.92,0.1
1913,977,417,4,3866.61,3.59
1914,978,391,1,2861.83,2.22
1915,979,422,4,4692.33,19.34
1916,979,145,5,1995.16,27.31
1917,979,122,4,3101.78,10.35
1918,980,233,4,4605.19,4.59
1919,980,275,3,1196.82,8.61
1920,980,375,2,4818.89,11.65
1923,982,451,5,4273.25,29.62
1924,982,65,3,1119.69,12.17
1925,982,453,4,2356.85,13.57
1926,983,238,3,1755.23,19.96
1927,983,69,5,1108.98,6.51
1928,984,292,2,4745.22,21.88
1929,985,187,4,2786.21,22.92
1930,985,210,3,3255.6,6.41
1931,985,73,4,632.39,19.57
1932,986,464,5,2119.38,5.98
1933,986,173,5,4460.63,19.79
1934,987,222,2,4721.68,0.72
1935,987,106,4,2880.23,5.17
1936,987,382,5,3869.28,19.24
1937,988,401,2,838.35,9.49
1938,988,126,2,3836.84,14.6
1939,988,313,5,2699.88,18.84
1940,989,347,1,3956.12,2.57
1941,990,472,1,1724.39,2.7
1944,992,244,3,3547.66,8.69
1945,992,52,5,883.08,26.42
1946,993,213,1,2708.3,18.55
1947,994,288,5,3180.54,21.0
1948,995,354,2,4883.01,19.92
1949,995,76,4,575.64,1.18
1950,996,243,4,2436.71,23.01
1951,996,301,3,4661.62,17.55
1952,997,230,1,4854.45,28.4
1953,998,177,3,4940.29,26.59
1954,998,36,2,761.22,9.0
1955,998,202,2,643.76,28.05
1956,999,101,3,1532.51,23.78
1957,999,403,1,1838.09,29.51
1958,999,254,1,3147.12,17.71
1959,1000,187,3,1040.91,8.41
